Revenue_USD,Cost_of_Goods_Sold_USD,Gross_Profit_USD,Operating_Expenses_USD,Operating_Income_USD,Net_Income_USD,EBITDA_USD,Depreciation_Amortization_USD,Interest_Expense_USD,Income_Tax_Expense_USD,Cash_and_Cash_Equivalents_USD,Accounts_Receivable_USD,Inventory_USD,Total_Current_Assets_USD,Property_Plant_Equipment_USD,Total_Assets_USD,Accounts_Payable_USD,Short_Term_Debt_USD,Total_Current_Liabilities_USD,Long_Term_Debt_USD,Total_Liabilities_USD,Common_Stock_USD,Retained_Earnings_USD,Total_Equity_USD,Ore_Processed_Tonnes,Metal_Produced_Tonnes,Metal_Sold_Tonnes,Average_Grade_Percent,Recovery_Rate_Percent,Average_Sale_Price_per_Tonne_USD,Average_Cost_per_Tonne_USD,Break_Even_Price_USD,Current_Ratio,Debt_to_Equity_Ratio,Return_on_Assets_Percent,Return_on_Equity_Percent,Budgeted_Revenue_USD,Budgeted_Expenses_USD,Forecasted_Production_Tonnes,Forecasted_Metal_Price_USD,Total_Employees,Average_Salary_USD,Total_Payroll_USD,Active_Projects,Capital_Expenditure_USD,Exploration_Expenditure_USD,Royalties_Paid_USD,Environmental_Tax_USD,Cash_Flow_Operations_USD,Cash_Flow_Investing_USD,Cash_Flow_Financing_USD,Free_Cash_Flow_USD,Compliance_Score,Audit_Findings,Fines_Penalties_USD,Transport_Costs_USD,Export_Costs_USD,Exchange_Rate_USD_to_Local,Hedging_Gain_Loss_USD,Major_Buyer_Count,Market_Share_Percent,Sales_Growth_Percent,Insurance_Premiums_USD,Claims_Paid_USD,Other_Income_USD,Other_Expenses_USD,CO2_Emissions_Tonnes,Water_Usage_CubicMeters,Training_Hours,Safety_Incidents,Turnover_Rate_Percent,Custom_Field_1,Custom_Field_2,Custom_Field_3,Custom_Field_4,Custom_Field_5,Custom_Field_6,Custom_Field_7,Custom_Field_8,Custom_Field_9,Custom_Field_10,Custom_Field_11,Custom_Field_12,Custom_Field_13,Custom_Field_14,Custom_Field_15,Custom_Field_16,Custom_Field_17,Custom_Field_18,Custom_Field_19,Custom_Field_20,Custom_Field_21,Custom_Field_22,Custom_Field_23,Custom_Field_24
108233797.71832098,187183447.34164652,<function <lambda> at 0x7eed9a40f270>,45545091.00723319,<function <lambda> at 0x7eed9a40f1d0>,<function <lambda> at 0x7eed3efab3f0>,34717456.780931875,19772617.98443502,2990884.97637642,7540356.929067648,18233648.40147073,22601581.751229163,22526659.83342944,<function <lambda> at 0x7eed3efab490>,110084080.0549848,<function <lambda> at 0x7eed3efab530>,32618857.107903518,15324113.536703555,<function <lambda> at 0x7eed3efab5d0>,133933849.23560023,<function <lambda> at 0x7eed3efab670>,62367015.790954165,52931519.90464136,<function <lambda> at 0x7eed3efab710>,164146.16244789725,15279.787949864649,18281.511748427434,3.614050651759946,61.31756276059052,1421.9337098441426,860.9774104217092,1953.4182479910435,1.1713820127260413,0.8309995493273112,14.267606478899914,15.316538095486022,147708905.88288626,124957709.4540991,501846.72593865125,2987.4555200301775,1854,51050.33192872442,<function <lambda> at 0x7eed3efab7b0>,1,29382335.456914764,13607481.696682869,4263248.913352094,1007861.65120743,70254567.13414098,-77042020.2554498,9801756.657389574,<function <lambda> at 0x7eed3efab850>,0.6051016222371507,1,60073.168354982445,9321859.948646627,6809985.517479707,18.31682138788029,1672772.633846812,19,10.824278101177423,-9.839825740909344,1781477.3131682407,390225.82016847155,2775413.0071882554,1144711.6806972262,28018.79887211276,400026.8893406276,2735.2171239981335,0,11.316552858669095,774.7216226093416,510.26264622064923,958.5162750026058,947.9170789344971,454.9066028823971,464.135187198732,954.9079089350034,626.9162793138956,9.558186148068582,741.6088339433384,119.29958060181245,296.15446826385795,366.0153875918759,590.9866849681349,87.32737255846912,667.7560251985356,214.11624341293555,466.5928734356195,111.21657500221538,341.54811692317634,744.1861072315932,671.01247484487,345.15746413598015,43.34561992732577
487963940.8647977,222973799.4231733,<function <lambda> at 0x7eed9a40f270>,96004957.3640644,<function <lambda> at 0x7eed9a40f1d0>,<function <lambda> at 0x7eed3efab3f0>,125929247.86908512,17583471.29668901,9889012.071969824,7868031.316285782,14476784.775909115,18017547.380943883,24816198.568878192,<function <lambda> at 0x7eed3efab490>,118795961.03660636,<function <lambda> at 0x7eed3efab530>,34147203.305243164,7108294.513675412,<function <lambda> at 0x7eed3efab5d0>,50381992.26585831,<function <lambda> at 0x7eed3efab670>,82030759.17744437,37257963.74262069,<function <lambda> at 0x7eed3efab710>,369458.1669899631,8252.016745723675,7575.02806664316,2.5606804749531253,74.89260139186854,3342.35073549045,614.2373083350567,1012.2665127444532,2.6786743407120763,1.9132082579884355,4.062803917752316,9.102117730624697,361475409.15949285,395438343.1036193,508911.03678309533,1643.9465678710521,675,73606.0299166134,<function <lambda> at 0x7eed3efab7b0>,2,36268045.93327598,28270306.888561375,1597648.1811444764,3242604.935149799,36513875.38747102,-79859151.56795281,-5505748.839222077,<function <lambda> at 0x7eed3efab850>,0.3957448298473544,7,325503.3381261354,2012537.1991428235,11630138.273088742,16.01699203147748,1260720.9278795565,13,22.489905068661255,19.54614698340806,1326502.0249250047,257561.5897684795,3712287.821067783,608114.4534004712,1243.0040579405777,308749.84899327887,6646.379539918259,3,16.397687093562396,946.7911722816206,433.7844022073727,260.8084271927763,716.8372067339026,359.231140621723,24.656055706892886,958.9046048452052,173.79885713523967,237.13160238332298,693.4258420162735,102.80856173585396,627.3244695231714,304.070284780257,89.69929700825463,926.0813467869187,854.7783462955792,551.7822283941036,897.8310796014194,31.84174454809785,959.3239045082137,531.9817999050007,645.6853251742407,17.589916212524592,364.4268113352511
432977056.3201687,212990314.87565014,<function <lambda> at 0x7eed9a40f270>,96048571.7550045,<function <lambda> at 0x7eed9a40f1d0>,<function <lambda> at 0x7eed3efab3f0>,105348046.73890893,6869940.218049003,9496534.05717952,4127109.6754916995,20789984.460679583,15659155.731026705,13831021.423150089,<function <lambda> at 0x7eed3efab490>,371931236.00332326,<function <lambda> at 0x7eed3efab530>,10540196.668013634,12283845.494890967,<function <lambda> at 0x7eed3efab5d0>,74682386.92019023,<function <lambda> at 0x7eed3efab670>,83330023.95233096,38406595.97132847,<function <lambda> at 0x7eed3efab710>,171701.3022957123,5560.647229051378,13363.706084489531,1.5193473171624756,86.49222030124326,3177.3795505372846,2879.4767349095196,2452.990423956602,0.8291033883916468,1.5706955361233135,5.567087097733041,16.04709761928609,415653391.3342244,340880173.0568325,589473.677927331,2643.4931760780664,1827,75202.54411695074,<function <lambda> at 0x7eed3efab7b0>,4,25548158.64529786,45863765.91769345,9904145.626378352,4192593.9770023236,115871847.74139653,-65312007.61989644,-13172206.547720853,<function <lambda> at 0x7eed3efab850>,0.2986721573875497,6,143687.62518421275,1853958.0713281715,12194433.330017034,15.741702063888562,1915424.0607129387,4,4.901609647923486,16.33497810727443,2651278.7164686127,1319373.2684379213,1099414.9485367455,1816962.397160633,42155.419605834984,64187.308542337814,9814.77885824067,1,20.637088032891114,100.440417861966,593.2710929879923,682.7438396270411,881.466764879556,292.7244378397719,908.6927663029059,837.5627346763238,63.826034709713596,235.0287871181337,250.8041325008964,77.4872901357495,420.06266957944706,8.554770118170186,733.8639839939821,455.60253750166214,939.2184948776852,979.1532397514886,149.59765614755838,656.7940046300317,798.613015923451,608.5123425253466,559.4021158982408,251.37400729041383,379.9095448241203
184935644.27131045,106067327.36513995,<function <lambda> at 0x7eed9a40f270>,65875031.04986289,<function <lambda> at 0x7eed9a40f1d0>,<function <lambda> at 0x7eed3efab3f0>,39811083.83386463,18812628.239260584,1354841.302316553,12332524.133749083,12283474.243572595,11486675.062307512,8460789.142680082,<function <lambda> at 0x7eed3efab490>,141773611.33527854,<function <lambda> at 0x7eed3efab530>,38884310.71222078,5413050.798041983,<function <lambda> at 0x7eed3efab5d0>,124090405.61520715,<function <lambda> at 0x7eed3efab670>,58134987.190428294,41177510.2071414,<function <lambda> at 0x7eed3efab710>,377579.83620406274,14010.670678537153,23943.30658370535,3.262866378463547,67.35054303234634,1934.9631681469768,2782.18635712488,1170.6462931791575,1.9259170044528577,1.770646693416642,11.586691277494927,5.774860356719616,208075819.6576967,162887509.80880338,350934.7655122519,2462.5552367715036,465,15591.38178325044,<function <lambda> at 0x7eed3efab7b0>,2,44142903.83837679,41196848.636196524,1353627.506356232,1783599.5403804495,50092986.09624249,-39165014.42487396,13866178.980213732,<function <lambda> at 0x7eed3efab850>,0.8669410428305123,9,709933.0734342462,3997068.697470198,11922707.472641068,17.247128335142147,1521007.0931267487,2,24.892394766167794,16.85318677190276,1684400.3843468006,996680.9949350592,1841551.9104336586,1277141.4052304525,73103.23553887973,317589.0404255102,5179.6261568858135,7,1.1356505161884334,155.59032438500788,233.3954517284067,940.7170796391084,638.6990948831725,174.35670765087164,518.4075447345758,363.8250407977206,330.357688699061,422.005250845723,252.83378316516126,593.2594701753773,61.14618104768621,833.6075586882404,994.7536880619715,363.3337819162643,579.983320452084,73.44469100576146,825.973669583487,610.2489782898049,458.5487714794001,393.4805505886262,45.776339428725606,309.3267742168119,805.270597207251
172729986.88284025,228044805.33688396,<function <lambda> at 0x7eed9a40f270>,70546976.97358394,<function <lambda> at 0x7eed9a40f1d0>,<function <lambda> at 0x7eed3efab3f0>,134829434.89281327,18048445.430931926,7350176.552641196,11017868.935159352,31246781.12004128,11660038.261163957,9807776.684481401,<function <lambda> at 0x7eed3efab490>,259726204.68256512,<function <lambda> at 0x7eed3efab530>,31800129.762109697,12581826.76865675,<function <lambda> at 0x7eed3efab5d0>,81627014.97293067,<function <lambda> at 0x7eed3efab670>,78254265.62263781,57277546.94297661,<function <lambda> at 0x7eed3efab710>,191839.26430158748,24593.456276880912,13184.768217426761,1.6378615321255003,84.37717028773756,3551.096567382366,1996.68195399868,1645.0353911532484,2.492773674727425,0.8929739339124223,6.512571981915694,5.7394173914662465,271668317.3880113,93122669.58799252,327478.4398638685,3982.224300335412,1873,19901.791439531236,<function <lambda> at 0x7eed3efab7b0>,9,91975080.42907785,7962342.95134192,6894164.108330731,1576449.8961539844,113007699.79352263,-72724106.3984518,-15468993.264373938,<function <lambda> at 0x7eed3efab850>,0.7467433077981598,6,533725.4136714444,4362096.574351725,11393952.422847845,14.142298161834743,-880250.6812323735,15,3.852461883429693,9.777336111526157,2498946.6102550076,1824992.1407843824,1820137.3460728314,2533456.0050314935,80078.41108234822,101505.67945269018,8357.484308731,9,24.807928216356427,960.0126572527187,941.2590641776477,663.4583230160925,387.65990055879905,791.5739089300279,74.94401269849682,72.68391100262306,231.14034200984767,920.3898315000368,628.8605853445022,189.34772362985862,489.33083162423594,87.43269749364246,819.1386377516322,629.5673951687717,237.4689072227457,283.91739966443066,291.30280870515037,708.3589360386612,199.82092034136411,964.8231254722479,931.922435685587,616.838376784242,653.130670289656
173361803.94137353,109312271.87420002,<function <lambda> at 0x7eed9a40f270>,55875641.758265585,<function <lambda> at 0x7eed9a40f1d0>,<function <lambda> at 0x7eed3efab3f0>,140504688.06381756,12782570.85689108,9327234.856740993,4870004.966253885,47464227.691798456,18389739.1039638,29292920.76659067,<function <lambda> at 0x7eed3efab490>,223328680.780212,<function <lambda> at 0x7eed3efab530>,19142532.861584,19460261.106765535,<function <lambda> at 0x7eed3efab5d0>,60189238.80660135,<function <lambda> at 0x7eed3efab670>,88581345.54893038,40042997.94012615,<function <lambda> at 0x7eed3efab710>,147020.520060088,19154.517280626773,6175.430457569719,3.0993428945499018,69.87346924173139,4280.270008222597,2264.789858508911,1877.6049140087566,2.856550138484123,0.923491724104839,9.514959274730254,10.794315577183179,421982161.2354973,88686433.93459415,476737.80272324034,4091.413841877832,1504,31273.317422105603,<function <lambda> at 0x7eed3efab7b0>,8,65381305.656571686,36165776.00349118,4984623.349358125,4041391.097215404,68330383.95330137,-73174282.47172703,-19697400.661578707,<function <lambda> at 0x7eed3efab850>,0.8577655483724422,4,143834.4709903109,2928700.6509059076,4658556.403006346,14.478734741804002,-1576176.3546238092,12,1.3587993065017336,0.3436078596360961,1951549.4012058843,790059.4725726135,4797197.978705824,4832046.480617145,94573.78635157365,260005.80769841804,5570.057682560089,6,5.389450535900782,37.78422181224628,588.7945291802296,871.2729076173946,425.7616149303052,955.4141647460965,110.27672827656687,568.8187317664949,888.9916385563323,879.1849177790979,762.1711054836778,361.2427940410104,813.3433290451084,630.7549980407676,555.7035407203012,673.8379611669769,398.62896164407505,242.99759286082977,808.5861694290979,660.386440271344,811.016110262656,571.6823260992711,627.93749329946,172.5857940492721,436.7225581556666
221696897.1838151,131349924.53981693,<function <lambda> at 0x7eed9a40f270>,43456861.73584516,<function <lambda> at 0x7eed9a40f1d0>,<function <lambda> at 0x7eed3efab3f0>,37329355.18258365,13869131.536173938,2625178.1061460017,3070953.593005955,11573741.626740385,24882787.22442335,14499785.104503246,<function <lambda> at 0x7eed3efab490>,204202997.87765282,<function <lambda> at 0x7eed3efab530>,34881839.945765406,10763100.694787003,<function <lambda> at 0x7eed3efab5d0>,86023391.88004279,<function <lambda> at 0x7eed3efab670>,74944783.2267971,63961943.03541683,<function <lambda> at 0x7eed3efab710>,166113.79605718298,12819.449730258852,17919.622773204697,2.1164393614221066,93.67127213491362,1166.315839386375,2012.5062020131047,3550.009499871726,2.8002446996542716,0.5829946510198127,7.224029014971999,10.302097880910809,435763368.3584237,109724789.33682616,166235.32817096327,1752.2863766007167,1160,58505.50206362761,<function <lambda> at 0x7eed3efab7b0>,8,47075189.37510373,30735388.51065292,9540245.963698436,753718.3423395421,118697171.99296962,-55342363.5178458,1790033.3377242163,<function <lambda> at 0x7eed3efab850>,0.494982794712461,8,9241.588405514367,6266094.948344123,6393609.730126224,16.50781726151916,-1551035.7120336455,7,22.36045362757035,16.809459472714423,2432725.3540427797,645589.3005314944,2219724.8016335946,2874767.466148207,61241.95668410786,269260.6011536148,5462.560279936217,7,12.28597565583943,977.6323365504722,311.19244435437656,827.4809597570061,75.32143216740484,413.6447548453982,383.50902449273906,558.6814439372338,54.9534538686266,456.8945549824279,876.4856130873656,862.0177161300168,98.75296868168837,504.07494684008833,484.74135739969205,210.68791703030143,758.3057135132932,248.54931075117958,920.2711976015387,114.2946811423835,157.1824716083735,937.78763045879,994.0619833831104,413.054347953398,652.1139786237482
309902572.6528951,236622851.27950603,<function <lambda> at 0x7eed9a40f270>,46293163.629593275,<function <lambda> at 0x7eed9a40f1d0>,<function <lambda> at 0x7eed3efab3f0>,63225317.777664445,10985040.558051955,6111507.074973665,10846490.92697127,14884396.56040107,18236783.79698757,24922909.25243894,<function <lambda> at 0x7eed3efab490>,369950003.70618176,<function <lambda> at 0x7eed3efab530>,18445635.9524479,5584940.188623674,<function <lambda> at 0x7eed3efab5d0>,77039328.63845256,<function <lambda> at 0x7eed3efab670>,50605155.83880537,44271643.13443218,<function <lambda> at 0x7eed3efab710>,100796.8540876281,21358.550137317994,25128.02128740087,4.205985019753186,94.03621788213142,2992.5197741921697,681.6171524726221,3776.661411346048,2.603174713004819,1.1441350703914595,11.393179119256946,9.734498230507285,207544792.89512134,261653632.59275913,373457.7568965621,2519.5842745652144,916,72737.6927732479,<function <lambda> at 0x7eed3efab7b0>,4,94096971.51140933,45835842.93558915,3213997.6627611564,2162221.914121633,79865254.51141897,-41129777.68350641,-12600756.441351488,<function <lambda> at 0x7eed3efab850>,0.13093125212677748,4,808157.0490242128,4986226.882377672,8107990.654787774,19.65747626835054,-835106.7256868957,18,6.878884200782946,-1.254492155464229,1331682.4663258097,1051396.3216739767,3775469.8364907326,4449655.279450489,26208.059798636652,439339.64749024255,9373.811438609,5,21.9287136362288,4.644483084988771,449.6798508851573,360.11771548900384,31.45719524602608,952.4206947534562,940.2341928728895,849.9757671095955,176.61369257412284,410.8999049918065,852.1395638544758,424.33813979627564,69.59184739630896,526.6893589263511,835.029961266847,836.9388448099562,650.8834851238695,378.7063575653773,427.4938719943202,291.0788813756463,210.46221714200342,7.591416173914123,537.356404772887,482.47544441783253,52.78335051569116
272778007.4568463,212408224.76180366,<function <lambda> at 0x7eed9a40f270>,73801476.48616308,<function <lambda> at 0x7eed9a40f1d0>,<function <lambda> at 0x7eed3efab3f0>,126744153.57516736,5821424.58233047,9239394.678292377,10508645.785654757,28087961.13133741,16155668.347400498,21742598.514793806,<function <lambda> at 0x7eed3efab490>,106547019.03264685,<function <lambda> at 0x7eed3efab530>,36182615.18698384,5464336.863790153,<function <lambda> at 0x7eed3efab5d0>,134271190.2160555,<function <lambda> at 0x7eed3efab670>,50451923.453964606,24101192.018597517,<function <lambda> at 0x7eed3efab710>,387495.8471414121,10800.454507720267,23898.15967858756,4.193132723450507,71.29691376269041,3757.241648410761,1740.2634611393723,1828.3854793689968,2.754020969254869,1.61948932266735,4.196637533160552,12.36529644003365,318205428.4348911,376491928.9978125,373123.80006542546,2544.071379714594,911,44896.22683410758,<function <lambda> at 0x7eed3efab7b0>,5,14361780.92282401,10511663.758263376,5788781.415442102,2776141.5016654837,113774957.77582267,-37275680.46512417,7734308.695416905,<function <lambda> at 0x7eed3efab850>,0.6962214361212724,1,176194.40616424754,1307580.3013697867,6300308.888559523,18.329070679060543,456734.8959381571,13,18.5127910587213,6.881346300266085,2578541.554825778,966297.7529604565,3754056.906872195,3254394.187478886,92490.6469645332,236622.19426609468,9009.692818720134,0,6.400969577060785,873.6686556513314,805.6847888768923,600.1239399394965,695.4756041890774,823.7976154350341,692.9091515680809,995.9910509461051,548.7196055830494,555.0090864748513,964.8829941638531,915.6913500516376,153.63152039326667,926.7128453077734,935.9740847107242,289.93709366237783,177.79833856524874,818.1097847441675,365.05065410553084,129.52660990035235,366.01339184015114,572.670583191121,710.1108919062132,459.2373913640909,180.27153601837608
216491656.07921678,262305852.62354448,<function <lambda> at 0x7eed9a40f270>,80189962.3550144,<function <lambda> at 0x7eed9a40f1d0>,<function <lambda> at 0x7eed3efab3f0>,119791162.846039,10027958.624688514,1305513.8072721895,5552373.850976721,47355000.7011162,19613010.204784922,16402672.07236371,<function <lambda> at 0x7eed3efab490>,299136905.85267675,<function <lambda> at 0x7eed3efab530>,13377411.71235811,10819801.399203043,<function <lambda> at 0x7eed3efab5d0>,81334791.75851431,<function <lambda> at 0x7eed3efab670>,67851467.1985006,67025590.549046434,<function <lambda> at 0x7eed3efab710>,392960.41962335166,5359.5361518021255,8378.078503258832,2.648076791550806,68.73976265060314,2009.2477082787482,1202.0796683507856,3719.573612231551,1.2382833088415683,2.2158698279946574,1.818411821316278,9.81100373467357,189297534.22889775,233925331.2419749,144736.5614051936,1745.0775981699062,1925,54453.252557827254,<function <lambda> at 0x7eed3efab7b0>,4,28924856.011167523,29031625.094209548,5341205.877244777,3021569.0345764556,30481408.982480057,-69292959.55409752,-22923679.507545993,<function <lambda> at 0x7eed3efab850>,0.20607377993717524,2,606216.6422207659,3876868.5602977057,11814222.602058277,14.528759417003346,1217281.3043886903,17,20.464368998369665,-7.008070829683528,1186430.7888775538,754413.2878126577,1327720.924016207,2376232.632936002,77756.25963415724,146926.78689558816,8072.20418669177,8,12.443085373609197,307.32518098774955,161.61606073029745,156.26133981135558,438.4288920111806,481.0511274763183,867.6188661891324,508.15730656014756,481.0671908474736,243.45401197176574,581.3848953365111,497.9380533956063,764.4001113893061,31.61501127124211,989.206525798093,186.68392591431672,51.239541146424706,912.8586899643874,802.2213189713018,842.9724020485631,880.3481958519901,717.1868897252715,56.20955786622217,973.9407666667818,626.947855241755
344741157.8889518,214403223.07508585,<function <lambda> at 0x7eed9a40f270>,83326323.49806789,<function <lambda> at 0x7eed9a40f1d0>,<function <lambda> at 0x7eed3efab3f0>,52142522.322765276,17042801.72897017,7276782.405221559,14361226.309255335,22646244.19907002,14304112.245674362,12525119.768302213,<function <lambda> at 0x7eed3efab490>,389018330.26406515,<function <lambda> at 0x7eed3efab530>,31110579.323823873,7400374.04694791,<function <lambda> at 0x7eed3efab5d0>,128893247.17760073,<function <lambda> at 0x7eed3efab670>,96309703.4215891,37145499.475562364,<function <lambda> at 0x7eed3efab710>,305973.3399653038,24108.834660910685,20819.11536031167,2.0786859920075704,75.62955093851679,2231.0836211725964,934.6422429446537,3714.5851870572897,1.4252054505658034,1.8338548949173614,5.199011564622928,7.8838687770213784,156676355.09024036,348172009.21054506,308992.04275345674,4074.4326181842857,1767,27252.490431711474,<function <lambda> at 0x7eed3efab7b0>,9,60929974.45915831,44575821.208035156,7325797.996450912,3778768.205567496,97341492.55628102,-75224711.15767746,9296466.27403929,<function <lambda> at 0x7eed3efab850>,0.4412296690917168,3,336921.9130767456,8293896.222158534,6281595.81524941,19.07790807668524,1597001.227926259,4,21.615673384770805,17.658668903982505,1865247.020008227,1418108.4675268242,2859348.4468586603,4273037.813666856,57868.41981731131,123173.51062585547,3666.301779851057,5,4.1819723243483,938.5888581772965,292.8356224602604,535.5258826955995,552.2150680546295,674.0261791261328,366.45664633997967,345.20403103978424,45.852018374701544,52.18499196636284,908.6555613403597,398.8366148397557,723.995384144738,773.3922246287723,396.5392275644841,406.3998528544974,682.9615935420649,202.21508745897333,529.482882379394,746.9036553555233,131.78666863411027,745.080171162218,631.7361768234109,45.50423779029611,641.3668192253023
155797544.26081672,192077150.8338679,<function <lambda> at 0x7eed9a40f270>,83169451.42356431,<function <lambda> at 0x7eed9a40f1d0>,<function <lambda> at 0x7eed3efab3f0>,55121918.800405234,5069480.345069043,3676141.066352957,3963752.593151703,30289392.347535696,6202846.852015704,10670501.199506942,<function <lambda> at 0x7eed3efab490>,268050455.03855258,<function <lambda> at 0x7eed3efab530>,26220954.29934731,5350281.444922789,<function <lambda> at 0x7eed3efab5d0>,139187214.48107347,<function <lambda> at 0x7eed3efab670>,61433838.98018044,45966012.77595576,<function <lambda> at 0x7eed3efab710>,164545.12042215347,20593.577121600225,9512.606585891179,2.1315190845159253,69.14020023684566,3454.5516119575354,3852.8494752237893,3399.81323130857,1.435730754826329,1.3707926467995029,7.640321308158024,9.642043236329013,448003380.5011047,217142584.55373657,526642.399283601,3746.0219820075235,1655,67322.84420230956,<function <lambda> at 0x7eed3efab7b0>,2,65399736.087386124,23451070.403378434,1612092.0875717846,2096805.755437962,111274558.77922639,-23576177.96326735,-13002208.320137866,<function <lambda> at 0x7eed3efab850>,0.0650007889488885,4,585485.9383150355,7207313.813756817,3797017.128209383,18.393804623649086,495013.53747693123,14,24.798261655940003,-5.7768862668636,1035017.7829346856,1543167.4844364258,4471514.46659324,2356840.5508649875,69868.38135617466,438383.4195753247,5905.075741515465,9,10.481831809316622,316.9452886355855,679.5080227365554,230.4219718143372,557.6612476224163,434.98417917046294,43.21369954999832,185.901711556267,7.252428015144474,939.2241361712067,808.5132732604108,750.3889270907016,565.0177689061105,52.05239836730713,990.9174747945123,730.5600808974652,251.07902402934533,542.9499379481127,684.4490484631971,201.52700291824243,122.23419285452609,904.9768817816813,764.6496115903573,950.9681864523993,774.1346587074271
216857859.41408727,73418691.95702311,<function <lambda> at 0x7eed9a40f270>,27296488.24389523,<function <lambda> at 0x7eed9a40f1d0>,<function <lambda> at 0x7eed3efab3f0>,74456652.33496584,10002487.575367164,9319565.758388773,7620352.413553825,11662914.362015683,16245936.317558195,21530285.296855066,<function <lambda> at 0x7eed3efab490>,381046738.60992754,<function <lambda> at 0x7eed3efab530>,12896034.105863225,16343204.209252652,<function <lambda> at 0x7eed3efab5d0>,93381741.95765296,<function <lambda> at 0x7eed3efab670>,81718184.44358435,61126632.993314095,<function <lambda> at 0x7eed3efab710>,133421.7350042759,24057.565612524,9455.188363804305,4.125715365506981,85.55058604508474,4591.741173774948,2637.8230651433632,1298.7633876516172,1.6295186482037374,2.406240228788276,3.3522807306975,19.623564092153522,415382701.5235593,303832570.10338235,528076.8109973301,1885.374430669325,802,77876.32723797554,<function <lambda> at 0x7eed3efab7b0>,8,13560175.590635182,26689771.29797902,2744102.170210194,3257079.5510357325,42574851.02810587,-64360017.046273895,-29985423.933929235,<function <lambda> at 0x7eed3efab850>,0.8253084024229824,2,315653.626982324,7523837.682218924,7187525.876627953,17.66567915421592,-1977474.749007785,13,8.056953040959979,-3.2530958280877815,1688816.3040654834,1720669.5411572596,2375988.5972847473,4343140.852551805,92507.31914573548,93795.31866493191,3015.075099751165,0,5.2512509150320605,654.306321534056,315.4892064822239,743.7368149524456,277.37581333330144,558.7234082125524,974.3176372044142,4.799824817370735,988.0679419611499,186.69898487717273,894.6676243140136,73.1750987680021,468.2264040926324,38.1536059353772,155.9262521738315,965.4581784398034,499.6702437290534,636.8989721654804,622.8292369611795,341.3092404898934,493.974988305266,4.401609003786278,778.5142948525573,581.9372139940333,402.9997590536022
246544737.3174767,141928950.76485837,<function <lambda> at 0x7eed9a40f270>,59553624.37620652,<function <lambda> at 0x7eed9a40f1d0>,<function <lambda> at 0x7eed3efab3f0>,88142758.22292256,10972530.403864149,9739524.20648831,14267006.962178785,15933728.038483554,24152505.690107603,25041943.174031336,<function <lambda> at 0x7eed3efab490>,115677363.78580713,<function <lambda> at 0x7eed3efab530>,17256814.84776517,11877845.133228362,<function <lambda> at 0x7eed3efab5d0>,140994314.38543922,<function <lambda> at 0x7eed3efab670>,61103793.53466603,39947369.42892272,<function <lambda> at 0x7eed3efab710>,107651.5865749148,5973.450417191641,25851.79433262963,1.976807672589254,91.39045801283484,4239.697681211597,3077.431366404449,3147.0976794624785,1.6653054748474152,1.9384904011516637,5.9671620551894415,11.166701254922728,393612564.6491426,311518003.3045453,149618.83245984052,2520.1988709376765,1212,32458.930639448834,<function <lambda> at 0x7eed3efab7b0>,2,46273488.21164189,8170730.495013123,2931083.3808356486,3134189.4025593037,38651326.65589364,-28799210.14347657,-22383836.539549418,<function <lambda> at 0x7eed3efab850>,0.12594064104750058,6,86939.56069225416,7283052.316751712,14738887.626170944,18.921757763655066,-1254732.893925866,3,18.04584020625422,6.744024743846449,1295438.0237717577,1948427.5489496514,4725587.53671273,1457883.8478788263,71527.00881881925,218675.59483274043,4995.250282418858,0,9.727065970507768,80.03256976593664,792.501681861466,528.0584218921246,475.8925108294907,58.04633701850381,17.172990662369546,509.11369248887917,658.8347003588382,198.40072924571638,11.626601285366633,89.47838298241739,888.3258147026221,429.8176981413819,253.54977593190918,809.2812643714332,746.7467725125942,521.8274743638449,152.88884564479633,966.6149922642143,276.4105410936747,0.3301592594764369,770.1116522302855,795.7277149698383,722.5540966161562
